"","Date","n"
"2994",2020-05-28 18:25:00,20
"2995",2020-05-28 18:26:00,10
"2996",2020-05-28 18:27:00,20
"2997",2020-05-28 18:28:00,18
"2998",2020-05-28 18:29:00,14
"2999",2020-05-28 18:30:00,30
"3000",2020-05-28 18:31:00,18
"3001",2020-05-28 18:32:00,12
"3002",2020-05-28 18:33:00,24
"3003",2020-05-28 18:34:00,16
"3004",2020-05-28 18:35:00,28
"3005",2020-05-28 18:36:00,26
"3006",2020-05-28 18:37:00,30
"3007",2020-05-28 18:38:00,32
"3008",2020-05-28 18:39:00,18
"3009",2020-05-28 18:40:00,16
"3010",2020-05-28 18:41:00,20
"3011",2020-05-28 18:42:00,16
"3012",2020-05-28 18:43:00,20
"3013",2020-05-28 18:44:00,18
"3014",2020-05-28 18:45:00,20
"3015",2020-05-28 18:46:00,30
"3016",2020-05-28 18:47:00,12
"3017",2020-05-28 18:48:00,22
"3018",2020-05-28 18:49:00,26
"3019",2020-05-28 18:50:00,24
"3020",2020-05-28 18:51:00,10
"3021",2020-05-28 18:52:00,10
"3022",2020-05-28 18:53:00,26
"3023",2020-05-28 18:54:00,34
"3024",2020-05-28 18:55:00,32
"3025",2020-05-28 18:56:00,16
"3026",2020-05-28 18:57:00,22
"3027",2020-05-28 18:58:00,30
"3028",2020-05-28 18:59:00,28
"3029",2020-05-28 19:00:00,36
"3030",2020-05-28 19:01:00,30
"3031",2020-05-28 19:02:00,26
"3032",2020-05-28 19:03:00,22
"3033",2020-05-28 19:04:00,22
"3034",2020-05-28 19:05:00,36
"3035",2020-05-28 19:06:00,22
"3036",2020-05-28 19:07:00,24
"3037",2020-05-28 19:08:00,28
"3038",2020-05-28 19:09:00,32
"3039",2020-05-28 19:10:00,18
"3040",2020-05-28 19:11:00,16
"3041",2020-05-28 19:12:00,22
"3042",2020-05-28 19:13:00,38
"3043",2020-05-28 19:14:00,18
"3044",2020-05-28 19:15:00,30
"3045",2020-05-28 19:16:00,34
"3046",2020-05-28 19:17:00,36
"3047",2020-05-28 19:18:00,26
"3048",2020-05-28 19:19:00,18
"3049",2020-05-28 19:20:00,22
"3050",2020-05-28 19:21:00,18
"3051",2020-05-28 19:22:00,34
"3052",2020-05-28 19:23:00,36
"3053",2020-05-28 19:24:00,32
"3054",2020-05-28 19:25:00,20
"3055",2020-05-28 19:26:00,22
"3056",2020-05-28 19:27:00,36
"3057",2020-05-28 19:28:00,20
"3058",2020-05-28 19:29:00,24
"3059",2020-05-28 19:30:00,36
"3060",2020-05-28 19:31:00,32
"3061",2020-05-28 19:32:00,22
"3062",2020-05-28 19:33:00,28
"3063",2020-05-28 19:34:00,22
"3064",2020-05-28 19:35:00,18
"3065",2020-05-28 19:36:00,26
"3066",2020-05-28 19:37:00,9
"3067",2020-05-28 19:38:00,11
"3068",2020-05-28 19:39:00,9
"3069",2020-05-28 19:40:00,13
"3070",2020-05-28 19:41:00,8
"3071",2020-05-28 19:42:00,14
"3072",2020-05-28 19:43:00,11
"3073",2020-05-28 19:44:00,10
"3074",2020-05-28 19:45:00,13
"3075",2020-05-28 19:46:00,16
"3076",2020-05-28 19:47:00,6
"3077",2020-05-28 19:48:00,10
"3078",2020-05-28 19:49:00,14
"3079",2020-05-28 19:50:00,11
"3080",2020-05-28 19:51:00,16
"3081",2020-05-28 19:52:00,14
"3082",2020-05-28 19:53:00,11
"3083",2020-05-28 19:54:00,13
"3084",2020-05-28 19:55:00,11
"3085",2020-05-28 19:56:00,9
"3086",2020-05-28 19:57:00,9
"3087",2020-05-28 19:58:00,7
"3088",2020-05-28 19:59:00,11
"3089",2020-05-28 20:00:00,17
"3090",2020-05-28 20:01:00,10
"3091",2020-05-28 20:02:00,14
"3092",2020-05-28 20:03:00,8
"3093",2020-05-28 20:04:00,14
"3094",2020-05-28 20:05:00,3
"3095",2020-05-28 20:06:00,13
"3096",2020-05-28 20:07:00,11
"3097",2020-05-28 20:08:00,13
"3098",2020-05-28 20:09:00,15
"3099",2020-05-28 20:10:00,11
"3100",2020-05-28 20:11:00,9
"3101",2020-05-28 20:12:00,16
"3102",2020-05-28 20:13:00,11
"3103",2020-05-28 20:14:00,12
"3104",2020-05-28 20:15:00,16
"3105",2020-05-28 20:16:00,13
"3106",2020-05-28 20:17:00,8
"3107",2020-05-28 20:18:00,7
"3108",2020-05-28 20:19:00,10
"3109",2020-05-28 20:20:00,14
"3110",2020-05-28 20:21:00,9
"3111",2020-05-28 20:22:00,11
"3112",2020-05-28 20:23:00,13
"3113",2020-05-28 20:24:00,8
"3114",2020-05-28 20:25:00,10
"3115",2020-05-28 20:26:00,9
"3116",2020-05-28 20:27:00,14
"3117",2020-05-28 20:28:00,12
"3118",2020-05-28 20:29:00,7
"3119",2020-05-28 20:30:00,11
"3120",2020-05-28 20:31:00,4
"3121",2020-05-28 20:32:00,11
"3122",2020-05-28 20:33:00,13
"3123",2020-05-28 20:34:00,12
"3124",2020-05-28 20:35:00,8
"3125",2020-05-28 20:36:00,10
"3126",2020-05-28 20:37:00,11
"3127",2020-05-28 20:38:00,12
"3128",2020-05-28 20:39:00,12
"3129",2020-05-28 20:40:00,5
"3130",2020-05-28 20:41:00,9
"3131",2020-05-28 20:42:00,12
"3132",2020-05-28 20:43:00,12
"3133",2020-05-28 20:44:00,7
"3134",2020-05-28 20:45:00,10
"3135",2020-05-28 20:46:00,9
"3136",2020-05-28 20:47:00,10
"3137",2020-05-28 20:48:00,10
"3138",2020-05-28 20:49:00,3
"3139",2020-05-28 20:50:00,13
"3140",2020-05-28 20:51:00,12
"3141",2020-05-28 20:52:00,15
"3142",2020-05-28 20:53:00,10
"3143",2020-05-28 20:54:00,3
"3144",2020-05-28 20:55:00,10
"3145",2020-05-28 20:56:00,12
"3146",2020-05-28 20:57:00,10
"3147",2020-05-28 20:58:00,10
"3148",2020-05-28 20:59:00,6
"3149",2020-05-28 21:00:00,13
"3150",2020-05-28 21:01:00,9
"3151",2020-05-28 21:02:00,8
"3152",2020-05-28 21:03:00,11
"3153",2020-05-28 21:04:00,6
"3154",2020-05-28 21:05:00,6
"3155",2020-05-28 21:06:00,4
"3156",2020-05-28 21:07:00,7
"3157",2020-05-28 21:08:00,8
"3158",2020-05-28 21:09:00,7
"3159",2020-05-28 21:10:00,8
"3160",2020-05-28 21:11:00,9
"3161",2020-05-28 21:12:00,8
"3162",2020-05-28 21:13:00,12
"3163",2020-05-28 21:14:00,6
"3164",2020-05-28 21:15:00,8
"3165",2020-05-28 21:16:00,17
"3166",2020-05-28 21:17:00,7
"3167",2020-05-28 21:18:00,9
"3168",2020-05-28 21:19:00,11
"3169",2020-05-28 21:20:00,4
"3170",2020-05-28 21:21:00,16
"3171",2020-05-28 21:22:00,13
"3172",2020-05-28 21:23:00,9
"3173",2020-05-28 21:24:00,12
"3174",2020-05-28 21:25:00,9
"3175",2020-05-28 21:26:00,11
"3176",2020-05-28 21:27:00,10
"3177",2020-05-28 21:28:00,7
"3178",2020-05-28 21:29:00,11
"3179",2020-05-28 21:30:00,13
"3180",2020-05-28 21:31:00,17
"3181",2020-05-28 21:32:00,9
"3182",2020-05-28 21:33:00,13
"3183",2020-05-28 21:34:00,14
"3184",2020-05-28 21:35:00,7
"3185",2020-05-28 21:36:00,2
"3186",2020-05-28 21:37:00,12
"3187",2020-05-28 21:38:00,8
"3188",2020-05-28 21:39:00,13
"3189",2020-05-28 21:40:00,10
"3190",2020-05-28 21:41:00,13
"3191",2020-05-28 21:42:00,6
"3192",2020-05-28 21:43:00,10
"3193",2020-05-28 21:44:00,6
"3194",2020-05-28 21:45:00,7
"3195",2020-05-28 21:46:00,4
"3196",2020-05-28 21:47:00,11
"3197",2020-05-28 21:48:00,9
"3198",2020-05-28 21:49:00,9
"3199",2020-05-28 21:50:00,9
"3200",2020-05-28 21:51:00,5
"3201",2020-05-28 21:52:00,7
"3202",2020-05-28 21:53:00,8
"3203",2020-05-28 21:54:00,13
"3204",2020-05-28 21:55:00,7
"3205",2020-05-28 21:56:00,9
"3206",2020-05-28 21:57:00,16
"3207",2020-05-28 21:58:00,8
"3208",2020-05-28 21:59:00,11
"3209",2020-05-28 22:00:00,11
"3210",2020-05-28 22:01:00,10
"3211",2020-05-28 22:02:00,10
"3212",2020-05-28 22:03:00,6
"3213",2020-05-28 22:04:00,9
"3214",2020-05-28 22:05:00,9
"3215",2020-05-28 22:06:00,12
"3216",2020-05-28 22:07:00,5
"3217",2020-05-28 22:08:00,10
"3218",2020-05-28 22:09:00,8
"3219",2020-05-28 22:10:00,9
"3220",2020-05-28 22:11:00,8
"3221",2020-05-28 22:12:00,4
"3222",2020-05-28 22:13:00,8
"3223",2020-05-28 22:14:00,10
"3224",2020-05-28 22:15:00,14
"3225",2020-05-28 22:16:00,9
"3226",2020-05-28 22:17:00,9
"3227",2020-05-28 22:18:00,6
"3228",2020-05-28 22:19:00,10
"3229",2020-05-28 22:20:00,7
"3230",2020-05-28 22:21:00,14
"3231",2020-05-28 22:22:00,6
"3232",2020-05-28 22:23:00,8
"3233",2020-05-28 22:24:00,8
"3234",2020-05-28 22:25:00,8
"3235",2020-05-28 22:26:00,11
"3236",2020-05-28 22:27:00,8
"3237",2020-05-28 22:28:00,8
"3238",2020-05-28 22:29:00,6
"3239",2020-05-28 22:30:00,8
"3240",2020-05-28 22:31:00,8
"3241",2020-05-28 22:32:00,8
"3242",2020-05-28 22:33:00,11
"3243",2020-05-28 22:34:00,7
"3244",2020-05-28 22:35:00,11
"3245",2020-05-28 22:36:00,2
"3246",2020-05-28 22:37:00,5
"3247",2020-05-28 22:38:00,7
"3248",2020-05-28 22:39:00,9
"3249",2020-05-28 22:40:00,13
"3250",2020-05-28 22:41:00,6
"3251",2020-05-28 22:42:00,9
"3252",2020-05-28 22:43:00,11
"3253",2020-05-28 22:44:00,7
"3254",2020-05-28 22:45:00,5
"3255",2020-05-28 22:46:00,5
"3256",2020-05-28 22:47:00,7
"3257",2020-05-28 22:48:00,4
"3258",2020-05-28 22:49:00,4
"3259",2020-05-28 22:50:00,6
"3260",2020-05-28 22:51:00,7
"3261",2020-05-28 22:52:00,12
"3262",2020-05-28 22:53:00,6
"3263",2020-05-28 22:54:00,6
"3264",2020-05-28 22:55:00,5
"3265",2020-05-28 22:56:00,8
"3266",2020-05-28 22:57:00,8
"3267",2020-05-28 22:58:00,8
"3268",2020-05-28 22:59:00,9
"3269",2020-05-28 23:00:00,5
"3270",2020-05-28 23:01:00,9
"3271",2020-05-28 23:02:00,3
"3272",2020-05-28 23:03:00,4
"3273",2020-05-28 23:04:00,3
"3274",2020-05-28 23:05:00,5
"3275",2020-05-28 23:06:00,8
"3276",2020-05-28 23:07:00,3
"3277",2020-05-28 23:08:00,2
"3278",2020-05-28 23:09:00,4
"3279",2020-05-28 23:10:00,5
"3280",2020-05-28 23:11:00,6
"3281",2020-05-28 23:12:00,5
"3282",2020-05-28 23:13:00,1
"3283",2020-05-28 23:14:00,4
"3284",2020-05-28 23:15:00,4
"3285",2020-05-28 23:16:00,3
"3286",2020-05-28 23:17:00,5
"3287",2020-05-28 23:18:00,4
"3288",2020-05-28 23:19:00,7
"3289",2020-05-28 23:20:00,6
"3290",2020-05-28 23:21:00,6
"3291",2020-05-28 23:22:00,5
"3292",2020-05-28 23:23:00,6
"3293",2020-05-28 23:24:00,6
"3294",2020-05-28 23:25:00,7
"3295",2020-05-28 23:26:00,6
"3296",2020-05-28 23:27:00,6
"3297",2020-05-28 23:28:00,3
"3298",2020-05-28 23:29:00,7
"3299",2020-05-28 23:30:00,3
"3300",2020-05-28 23:31:00,9
"3301",2020-05-28 23:32:00,2
"3302",2020-05-28 23:33:00,5
"3303",2020-05-28 23:34:00,3
"3304",2020-05-28 23:35:00,8
"3305",2020-05-28 23:36:00,14
"3306",2020-05-28 23:37:00,9
"3307",2020-05-28 23:38:00,7
"3308",2020-05-28 23:39:00,3
"3309",2020-05-28 23:40:00,7
"3310",2020-05-28 23:41:00,4
"3311",2020-05-28 23:42:00,3
"3312",2020-05-28 23:43:00,3
"3313",2020-05-28 23:44:00,2
"3314",2020-05-28 23:45:00,5
"3315",2020-05-28 23:46:00,2
"3316",2020-05-28 23:47:00,4
"3317",2020-05-28 23:48:00,3
"3318",2020-05-28 23:49:00,6
"3319",2020-05-28 23:50:00,1
"3320",2020-05-28 23:51:00,1
"3321",2020-05-28 23:52:00,7
"3322",2020-05-28 23:53:00,6
"3323",2020-05-28 23:54:00,1
"3324",2020-05-28 23:55:00,4
"3325",2020-05-28 23:56:00,2
"3326",2020-05-28 23:57:00,2
"3327",2020-05-28 23:58:00,5
"3328",2020-05-28 23:59:00,8
"3329",2020-05-29 00:00:00,3
"3330",2020-05-29 00:01:00,6
"3331",2020-05-29 00:02:00,4
"3332",2020-05-29 00:03:00,7
"3333",2020-05-29 00:04:00,4
"3334",2020-05-29 00:05:00,4
"3335",2020-05-29 00:06:00,5
"3336",2020-05-29 00:07:00,5
"3337",2020-05-29 00:08:00,4
"3338",2020-05-29 00:09:00,5
"3339",2020-05-29 00:10:00,4
"3340",2020-05-29 00:11:00,4
"3341",2020-05-29 00:12:00,4
"3342",2020-05-29 00:13:00,3
"3343",2020-05-29 00:14:00,4
"3344",2020-05-29 00:15:00,2
"3345",2020-05-29 00:16:00,1
"3346",2020-05-29 00:17:00,2
"3347",2020-05-29 00:18:00,3
"3348",2020-05-29 00:19:00,3
"3349",2020-05-29 00:27:00,1
"3350",2020-05-29 00:28:00,3
"3351",2020-05-29 00:29:00,9
"3352",2020-05-29 00:30:00,1
"3353",2020-05-29 00:31:00,3
"3354",2020-05-29 00:32:00,2
"3355",2020-05-29 00:33:00,4
"3356",2020-05-29 00:34:00,5
"3357",2020-05-29 00:35:00,3
"3358",2020-05-29 00:36:00,2
"3359",2020-05-29 00:38:00,5
"3360",2020-05-29 00:39:00,1
"3361",2020-05-29 00:40:00,3
"3362",2020-05-29 00:41:00,1
"3363",2020-05-29 00:42:00,4
"3364",2020-05-29 00:43:00,6
"3365",2020-05-29 00:44:00,3
"3366",2020-05-29 00:45:00,1
"3367",2020-05-29 00:46:00,2
"3368",2020-05-29 00:47:00,2
"3369",2020-05-29 00:48:00,2
"3370",2020-05-29 00:49:00,2
"3371",2020-05-29 00:50:00,2
"3372",2020-05-29 00:51:00,2
"3373",2020-05-29 00:57:00,1
"3374",2020-05-29 00:58:00,1
"3375",2020-05-29 00:59:00,3
"3376",2020-05-29 01:00:00,2
"3377",2020-05-29 01:01:00,2
"3378",2020-05-29 01:02:00,2
"3379",2020-05-29 01:03:00,2
"3380",2020-05-29 01:05:00,3
"3381",2020-05-29 01:06:00,4
"3382",2020-05-29 01:07:00,4
"3383",2020-05-29 01:08:00,4
"3384",2020-05-29 01:09:00,4
"3385",2020-05-29 01:10:00,3
"3386",2020-05-29 01:11:00,2
"3387",2020-05-29 01:12:00,1
"3388",2020-05-29 01:13:00,1
"3389",2020-05-29 01:14:00,1
"3390",2020-05-29 01:15:00,5
"3391",2020-05-29 01:16:00,6
"3392",2020-05-29 01:17:00,2
"3393",2020-05-29 01:18:00,3
"3394",2020-05-29 01:26:00,3
"3395",2020-05-29 01:27:00,4
"3396",2020-05-29 01:28:00,1
"3397",2020-05-29 01:29:00,2
"3398",2020-05-29 01:30:00,1
"3399",2020-05-29 01:31:00,2
"3400",2020-05-29 01:32:00,4
"3401",2020-05-29 01:33:00,3
"3402",2020-05-29 01:34:00,4
"3403",2020-05-29 01:35:00,4
"3404",2020-05-29 01:37:00,3
"3405",2020-05-29 01:38:00,4
"3406",2020-05-29 01:39:00,1
"3407",2020-05-29 01:40:00,3
"3408",2020-05-29 01:41:00,2
"3409",2020-05-29 01:42:00,3
"3410",2020-05-29 01:44:00,1
"3411",2020-05-29 01:45:00,2
"3412",2020-05-29 01:46:00,4
"3413",2020-05-29 01:47:00,3
"3414",2020-05-29 01:48:00,2
"3415",2020-05-29 01:49:00,4
"3416",2020-05-29 01:50:00,2
"3417",2020-05-29 01:51:00,3
"3418",2020-05-29 01:52:00,5
"3419",2020-05-29 01:53:00,2
"3420",2020-05-29 01:54:00,2
"3421",2020-05-29 01:55:00,2
"3422",2020-05-29 01:56:00,1
"3423",2020-05-29 01:57:00,2
"3424",2020-05-29 01:58:00,2
"3425",2020-05-29 01:59:00,4
"3426",2020-05-29 02:00:00,2
"3427",2020-05-29 02:01:00,5
"3428",2020-05-29 02:02:00,1
"3429",2020-05-29 02:03:00,2
"3430",2020-05-29 02:04:00,1
"3431",2020-05-29 02:05:00,6
"3432",2020-05-29 02:06:00,1
"3433",2020-05-29 02:07:00,1
"3434",2020-05-29 02:08:00,5
"3435",2020-05-29 02:10:00,2
"3436",2020-05-29 02:12:00,3
"3437",2020-05-29 02:13:00,1
"3438",2020-05-29 02:15:00,3
"3439",2020-05-29 02:16:00,1
"3440",2020-05-29 02:17:00,5
"3441",2020-05-29 02:18:00,2
"3442",2020-05-29 02:19:00,2
"3443",2020-05-29 02:20:00,1
"3444",2020-05-29 02:21:00,1
"3445",2020-05-29 02:22:00,2
"3446",2020-05-29 02:23:00,3
"3447",2020-05-29 02:24:00,1
"3448",2020-05-29 02:25:00,3
"3449",2020-05-29 02:27:00,2
"3450",2020-05-29 02:28:00,3
"3451",2020-05-29 02:29:00,2
"3452",2020-05-29 02:30:00,1
"3453",2020-05-29 02:33:00,2
"3454",2020-05-29 02:34:00,1
"3455",2020-05-29 02:36:00,1
"3456",2020-05-29 02:37:00,1
"3457",2020-05-29 02:38:00,4
"3458",2020-05-29 02:39:00,5
"3459",2020-05-29 02:41:00,3
"3460",2020-05-29 02:42:00,1
"3461",2020-05-29 02:43:00,2
"3462",2020-05-29 02:44:00,6
"3463",2020-05-29 02:46:00,2
"3464",2020-05-29 02:47:00,1
"3465",2020-05-29 02:48:00,4
"3466",2020-05-29 02:49:00,3
"3467",2020-05-29 02:50:00,1
"3468",2020-05-29 02:51:00,4
"3469",2020-05-29 02:52:00,3
"3470",2020-05-29 02:53:00,1
"3471",2020-05-29 02:54:00,2
"3472",2020-05-29 02:55:00,3
"3473",2020-05-29 02:56:00,2
"3474",2020-05-29 02:57:00,1
"3475",2020-05-29 02:58:00,2
"3476",2020-05-29 02:59:00,2
"3477",2020-05-29 03:00:00,4
"3478",2020-05-29 03:01:00,1
"3479",2020-05-29 03:02:00,2
"3480",2020-05-29 03:03:00,2
"3481",2020-05-29 03:04:00,5
"3482",2020-05-29 03:05:00,6
"3483",2020-05-29 03:06:00,2
"3484",2020-05-29 03:07:00,1
"3485",2020-05-29 03:08:00,1
"3486",2020-05-29 03:10:00,4
"3487",2020-05-29 03:12:00,4
"3488",2020-05-29 03:13:00,4
"3489",2020-05-29 03:14:00,2
"3490",2020-05-29 03:15:00,1
"3491",2020-05-29 03:16:00,3
"3492",2020-05-29 03:17:00,1
"3493",2020-05-29 03:18:00,4
"3494",2020-05-29 03:20:00,5
"3495",2020-05-29 03:21:00,2
"3496",2020-05-29 03:22:00,5
"3497",2020-05-29 03:23:00,3
"3498",2020-05-29 03:24:00,1
"3499",2020-05-29 03:25:00,2
"3500",2020-05-29 03:26:00,1
"3501",2020-05-29 03:27:00,9
"3502",2020-05-29 03:28:00,1
"3503",2020-05-29 03:29:00,1
"3504",2020-05-29 03:31:00,1
"3505",2020-05-29 03:32:00,2
"3506",2020-05-29 03:33:00,1
"3507",2020-05-29 03:34:00,1
"3508",2020-05-29 03:35:00,2
"3509",2020-05-29 03:36:00,2
"3510",2020-05-29 03:38:00,3
"3511",2020-05-29 03:39:00,1
"3512",2020-05-29 03:40:00,2
"3513",2020-05-29 03:41:00,2
"3514",2020-05-29 03:43:00,3
"3515",2020-05-29 03:44:00,5
"3516",2020-05-29 03:45:00,4
"3517",2020-05-29 03:47:00,2
"3518",2020-05-29 03:48:00,1
"3519",2020-05-29 03:50:00,2
"3520",2020-05-29 03:51:00,2
"3521",2020-05-29 03:52:00,5
"3522",2020-05-29 03:53:00,3
"3523",2020-05-29 03:54:00,2
"3524",2020-05-29 03:55:00,7
"3525",2020-05-29 03:57:00,2
"3526",2020-05-29 03:58:00,1
"3527",2020-05-29 03:59:00,2
"3528",2020-05-29 04:00:00,2
"3529",2020-05-29 04:01:00,6
"3530",2020-05-29 04:03:00,1
"3531",2020-05-29 04:04:00,1
"3532",2020-05-29 04:05:00,6
"3533",2020-05-29 04:06:00,2
"3534",2020-05-29 04:07:00,2
"3535",2020-05-29 04:08:00,4
"3536",2020-05-29 04:09:00,1
"3537",2020-05-29 04:10:00,1
"3538",2020-05-29 04:11:00,6
"3539",2020-05-29 04:12:00,1
"3540",2020-05-29 04:13:00,5
"3541",2020-05-29 04:14:00,4
"3542",2020-05-29 04:15:00,4
"3543",2020-05-29 04:16:00,2
"3544",2020-05-29 04:17:00,3
"3545",2020-05-29 04:18:00,6
"3546",2020-05-29 04:19:00,3
"3547",2020-05-29 04:21:00,2
"3548",2020-05-29 04:22:00,1
"3549",2020-05-29 04:23:00,1
"3550",2020-05-29 04:24:00,3
"3551",2020-05-29 04:25:00,2
"3552",2020-05-29 04:26:00,1
"3553",2020-05-29 04:27:00,3
"3554",2020-05-29 04:28:00,3
"3555",2020-05-29 04:29:00,5
"3556",2020-05-29 04:30:00,2
"3557",2020-05-29 04:31:00,3
"3558",2020-05-29 04:32:00,3
"3559",2020-05-29 04:33:00,4
"3560",2020-05-29 04:34:00,3
"3561",2020-05-29 04:35:00,2
"3562",2020-05-29 04:36:00,2
"3563",2020-05-29 04:37:00,4
"3564",2020-05-29 04:38:00,3
"3565",2020-05-29 04:39:00,5
"3566",2020-05-29 04:40:00,4
"3567",2020-05-29 04:41:00,4
"3568",2020-05-29 04:42:00,3
"3569",2020-05-29 04:43:00,1
"3570",2020-05-29 04:44:00,3
"3571",2020-05-29 04:45:00,1
"3572",2020-05-29 04:46:00,2
"3573",2020-05-29 04:47:00,4
"3574",2020-05-29 04:48:00,5
"3575",2020-05-29 04:49:00,4
"3576",2020-05-29 04:50:00,3
"3577",2020-05-29 04:51:00,3
"3578",2020-05-29 04:52:00,8
"3579",2020-05-29 04:53:00,4
"3580",2020-05-29 04:54:00,5
"3581",2020-05-29 04:55:00,2
"3582",2020-05-29 04:56:00,5
"3583",2020-05-29 04:57:00,4
"3584",2020-05-29 04:58:00,2
"3585",2020-05-29 04:59:00,3
"3586",2020-05-29 05:00:00,7
"3587",2020-05-29 05:01:00,5
"3588",2020-05-29 05:02:00,6
"3589",2020-05-29 05:03:00,6
"3590",2020-05-29 05:04:00,8
"3591",2020-05-29 05:05:00,7
"3592",2020-05-29 05:06:00,4
"3593",2020-05-29 05:07:00,6
"3594",2020-05-29 05:08:00,2
"3595",2020-05-29 05:09:00,5
"3596",2020-05-29 05:10:00,6
"3597",2020-05-29 05:11:00,4
"3598",2020-05-29 05:12:00,2
"3599",2020-05-29 05:13:00,3
"3600",2020-05-29 05:14:00,5
"3601",2020-05-29 05:15:00,7
"3602",2020-05-29 05:16:00,4
"3603",2020-05-29 05:17:00,4
"3604",2020-05-29 05:18:00,6
"3605",2020-05-29 05:19:00,4
"3606",2020-05-29 05:20:00,4
"3607",2020-05-29 05:21:00,10
"3608",2020-05-29 05:22:00,5
"3609",2020-05-29 05:23:00,6
"3610",2020-05-29 05:24:00,4
"3611",2020-05-29 05:25:00,3
"3612",2020-05-29 05:26:00,7
"3613",2020-05-29 05:27:00,9
"3614",2020-05-29 05:28:00,6
"3615",2020-05-29 05:29:00,7
"3616",2020-05-29 05:30:00,6
"3617",2020-05-29 05:31:00,3
"3618",2020-05-29 05:32:00,7
"3619",2020-05-29 05:33:00,5
"3620",2020-05-29 05:34:00,8
"3621",2020-05-29 05:35:00,11
"3622",2020-05-29 05:36:00,11
"3623",2020-05-29 05:37:00,6
"3624",2020-05-29 05:38:00,3
"3625",2020-05-29 05:39:00,3
"3626",2020-05-29 05:40:00,7
"3627",2020-05-29 05:41:00,3
"3628",2020-05-29 05:42:00,3
"3629",2020-05-29 05:43:00,3
"3630",2020-05-29 05:44:00,6
"3631",2020-05-29 05:45:00,7
"3632",2020-05-29 05:46:00,7
"3633",2020-05-29 05:47:00,7
"3634",2020-05-29 05:48:00,7
"3635",2020-05-29 05:49:00,9
"3636",2020-05-29 05:50:00,2
"3637",2020-05-29 05:51:00,9
"3638",2020-05-29 05:52:00,9
"3639",2020-05-29 05:53:00,6
"3640",2020-05-29 05:54:00,4
"3641",2020-05-29 05:55:00,9
"3642",2020-05-29 05:56:00,8
"3643",2020-05-29 05:57:00,10
"3644",2020-05-29 05:58:00,8
"3645",2020-05-29 05:59:00,4
"3646",2020-05-29 06:00:00,8
"3647",2020-05-29 06:01:00,9
"3648",2020-05-29 06:02:00,7
"3649",2020-05-29 06:03:00,8
"3650",2020-05-29 06:04:00,5
"3651",2020-05-29 06:05:00,10
"3652",2020-05-29 06:06:00,6
"3653",2020-05-29 06:07:00,9
"3654",2020-05-29 06:08:00,18
"3655",2020-05-29 06:09:00,8
"3656",2020-05-29 06:10:00,7
"3657",2020-05-29 06:11:00,4
"3658",2020-05-29 06:12:00,5
"3659",2020-05-29 06:13:00,10
"3660",2020-05-29 06:14:00,4
"3661",2020-05-29 06:15:00,12
"3662",2020-05-29 06:16:00,10
"3663",2020-05-29 06:17:00,4
"3664",2020-05-29 06:18:00,14
"3665",2020-05-29 06:19:00,5
"3666",2020-05-29 06:20:00,3
"3667",2020-05-29 06:21:00,11
"3668",2020-05-29 06:22:00,8
"3669",2020-05-29 06:23:00,15
"3670",2020-05-29 06:24:00,9
"3671",2020-05-29 06:25:00,5
"3672",2020-05-29 06:26:00,8
"3673",2020-05-29 06:27:00,10
"3674",2020-05-29 06:28:00,5
"3675",2020-05-29 06:29:00,6
"3676",2020-05-29 06:30:00,8
"3677",2020-05-29 06:31:00,9
"3678",2020-05-29 06:32:00,6
"3679",2020-05-29 06:33:00,6
"3680",2020-05-29 06:34:00,7
"3681",2020-05-29 06:35:00,17
"3682",2020-05-29 06:36:00,12
"3683",2020-05-29 06:37:00,15
"3684",2020-05-29 06:38:00,13
"3685",2020-05-29 06:39:00,10
"3686",2020-05-29 06:40:00,7
"3687",2020-05-29 06:41:00,14
"3688",2020-05-29 06:42:00,12
"3689",2020-05-29 06:43:00,6
"3690",2020-05-29 06:44:00,14
"3691",2020-05-29 06:45:00,13
"3692",2020-05-29 06:46:00,13
"3693",2020-05-29 06:47:00,12
"3694",2020-05-29 06:48:00,8
"3695",2020-05-29 06:49:00,16
"3696",2020-05-29 06:50:00,12
"3697",2020-05-29 06:51:00,13
"3698",2020-05-29 06:52:00,21
"3699",2020-05-29 06:53:00,18
"3700",2020-05-29 06:54:00,13
"3701",2020-05-29 06:55:00,14
"3702",2020-05-29 06:56:00,7
"3703",2020-05-29 06:57:00,15
"3704",2020-05-29 06:58:00,21
"3705",2020-05-29 06:59:00,14
"3706",2020-05-29 07:00:00,16
"3707",2020-05-29 07:01:00,13
"3708",2020-05-29 07:02:00,13
"3709",2020-05-29 07:03:00,19
"3710",2020-05-29 07:04:00,14
"3711",2020-05-29 07:05:00,12
"3712",2020-05-29 07:06:00,17
"3713",2020-05-29 07:07:00,17
"3714",2020-05-29 07:08:00,16
"3715",2020-05-29 07:09:00,21
"3716",2020-05-29 07:10:00,13
"3717",2020-05-29 07:11:00,13
"3718",2020-05-29 07:12:00,14
"3719",2020-05-29 07:13:00,17
"3720",2020-05-29 07:14:00,10
"3721",2020-05-29 07:15:00,16
"3722",2020-05-29 07:16:00,17
"3723",2020-05-29 07:17:00,17
"3724",2020-05-29 07:18:00,17
"3725",2020-05-29 07:19:00,22
"3726",2020-05-29 07:20:00,14
"3727",2020-05-29 07:21:00,20
"3728",2020-05-29 07:22:00,21
"3729",2020-05-29 07:23:00,19
